"b1ad5bf0-a791-42b3-ae88-324f1b431cda","TEST",2,"TPD (Tons / day)"
"9d083866-36d6-4705-a04c-30478d6df822","Dall",5,"TPD (Tons / day)"
"a463b9e0-0b82-45e1-b4e9-9eb64bd4dc7e","CR STRIPS",0.96,"TPD (Tons / day)"
"19c24809-891b-404e-8651-d35ab6a6a2cf","Cement, Rori, Crusher",9,"TPD (Tons / day)"
"4d3d040b-9368-48e2-89c2-11b4afe76454","waste tyre",10,"TPD (Tons / day)"
"effa373f-1ee1-4756-9839-9adc315a4c01","wood",120,"TPD (Tons / day)"
"d9e59f99-8a08-467e-b28d-5871729ebd4a","Concentrate",0.4,"TPD (Tons / day)"
"46278aed-955d-41c1-a87c-4f538c972cce","sugar",141,"TPD (Tons / day)"
"c1e9f8af-4a9c-4f11-9959-70fa38cfde54","preform",10.12,"TPD (Tons / day)"
"b5f23758-d7d3-47ae-8f78-915daf9d3eeb","pp closure",0.84,"TPD (Tons / day)"
"8ba7022a-c24b-46f4-8552-5e9f4eef5a7b","cans",3.54,"TPD (Tons / day)"
"681b4ef9-9538-4a81-82e4-110e5c89079a","Lid",1.06,"TPD (Tons / day)"
"f5e01abb-5a12-4ab1-a19d-3bf9ad2e2ba9","Nitrogen",7.2,"TPD (Tons / day)"
"0b334f3e-d327-4ca7-b9a1-cb4624659341","Co2",3.11,"TPD (Tons / day)"
"bee61a07-78cf-45c9-a9f2-3465d22cf6fb","fruit pulp",69.02,"TPD (Tons / day)"
"0ced41b9-60ac-4089-83c5-60e7de752cc4","Raw Cashew Nuts",10,"TPD (Tons / day)"
"7a7dc277-75bf-4e53-9648-3df73a5d2b59","Maida/ Wheat Flour",60,"TPD (Tons / day)"
"d3d0d1b5-ab35-4c0d-8693-e54229b4e5af","Sugar",5,"TPD (Tons / day)"
"3d8ae9ec-cbd3-4416-8e4b-642b243174fa","Yeast",3,"TPD (Tons / day)"
"f4810835-676d-459b-946c-6c4c0c5be02b","Refined/ Veg. Oils",3,"TPD (Tons / day)"
"c51d4637-5c01-492f-97cd-1254295311b1","BRICKS",300000,"Numbers / day"
"8fa7cd3a-cf40-4b43-bfaf-ec84a6fce71a","CEMENT",750,"Numbers / day"
"a41e3da9-8e45-4bdd-82b1-23df61d002a5","DUST",220,"TPD (Tons / day)"
"5c9f813e-5dd7-41df-91ca-33a32c8b737a","20 MM STONE METAL",45,"TPD (Tons / day)"
"66535e10-d26a-418d-aaf4-bb89cc277a02","STEEL",6,"TPD (Tons / day)"
"905388b0-000a-4264-8a64-188d1b910233","CYLENDERS",500,"KLD (Kilo Litre / day)"
"4a1c293d-43c3-428b-a4c2-7af944f57f73","milk",2750,"KLD (Kilo Litre / day)"
"eb062659-d2fc-4011-9632-759a85176623","COPPER",0.2,"TPD (Tons / day)"
"c7347133-4548-4b00-a5e4-2905cd33deb4","PVC",0.2,"TPD (Tons / day)"
"38fee6a8-b53c-4e6a-993a-3f35b3311600","MS tubes and plates",0.4,"TPD (Tons / day)"
"b1be0ec5-8b18-4e38-a1a2-65ca50293c03","STEEL",11,"TPD (Tons / day)"
"9ec0e1e7-5eb4-4227-8da6-45964d364b61","POLYESTERYARN",0.5,"TPD (Tons / day)"
"af07077a-a5f2-4667-9f33-f83a8463ca3b","Seeds of Vegetable",10,"TPD (Tons / day)"
"13b8835d-a2db-4a5c-8cdd-da805b625037","thread fabric button",5000,"Numbers / day"
"434c8f7b-66cc-4ff7-b9b6-324dfcf27094","FRUITA AND VEGETABLES",10,"TPD (Tons / day)"
"f46e826c-081b-4180-ac9a-b163a481a37b","PETROL",2000,"KLD (Kilo Litre / day)"
"e0b49aa1-9c48-4f83-85fe-b5638c6b37cd","COPPER,ALUMINIUM,WIRE,ROD,ELECTRICAL PANEL",2.5,"TPD (Tons / day)"
"3ae247fa-2152-40f3-959d-e9b3091a4f9d","S.S.Material",2,"TPD (Tons / day)"
"0130f58d-ad66-45e0-9d33-6831936efeaa","BOTTLE",20000,"Numbers / day"
"491eee6c-f852-4c27-a84f-bbef57250a53","Apple",180,"TPD (Tons / day)"
"28cef01a-cf5d-441f-8c59-2fed0e827605","ATTA AND MAIDA",2,"TPD (Tons / day)"
"d7466948-d564-4940-9f73-39c4d7ee38fd","SUGAR",2,"TPD (Tons / day)"
"d7c696a8-923e-494f-b366-fc325db573c9","VEGETABLE OIL",0.1,"TPD (Tons / day)"
"8fbad66d-dcd1-43e6-b391-53ca7a9161d4","SESAME SEED",0.4,"TPD (Tons / day)"
"143cd2be-023d-4bbf-bb8d-7765fcf26a96","SUNFLOWER SEED",0.3,"TPD (Tons / day)"
"eb622c2d-8101-47d5-adb8-80321fccdf8b","FLAX SEED",0.5,"TPD (Tons / day)"
"6e427ff0-7ab4-4ad1-a639-3da258eb127d","OATS JWAAR FAMILY",1,"TPD (Tons / day)"
"c3a3b73a-797d-43a8-b3cc-545fff6c90a1","COCOA POWDER",0.05,"TPD (Tons / day)"
"55f6e9d6-f90b-4a3f-a146-03b1d962f667","SOYA SEEDS",1,"TPD (Tons / day)"
"69428156-fe20-4b9f-b413-d1a1920d1970","CHILLIES GARLIC CORRIANDER",0.4,"TPD (Tons / day)"
"38238487-9c32-4fc4-af70-23f5ac37f4ad","HERBS BASIL THYME OREGANO",0.05,"TPD (Tons / day)"
"20481589-266b-4269-ad65-4f5433ad0e83","MISC WHEY PROTEIN ENZYMES EMULSIFIERS",0.25,"TPD (Tons / day)"
"250c0fb8-f6f0-45b6-9110-ea7299f7745b","GLUCOSE SYRUP MADE FROM CORN",1.25,"TPD (Tons / day)"
"68f70cd4-f52c-471a-8ebb-c29bab2097a1","Iron, Steel, Copper and Brass",0.05,"TPD (Tons / day)"
"2dcc9ce4-3f6f-4219-bcd2-b6b4cc55c73c","Rubber and Plastic Parts",10,"Numbers / day"
"73917f13-f899-4c30-86c1-1b7336b273e3","Electronic Componets and Electrical Goods",100,"Numbers / day"
"56105a3f-a109-41fa-a42e-1bb9539c83fc","Aluminium Scrap",5,"TPD (Tons / day)"
"93504efc-e105-48f7-936f-999947147662","PULP",3,"KLD (Kilo Litre / day)"
"75e6e7d2-0244-4432-b954-d2d0e3f7650a","WATER",16000,"KLD (Kilo Litre / day)"
"641eb367-632e-4622-8fe3-c1e1ef0e395e","TIMBER",10,"Numbers / day"
"c35fc236-4da9-406f-b8b5-4e57e707ca07","FRUIT PULP",2,"TPD (Tons / day)"
"2ca69d85-625c-425f-88bc-2177e6ef4f64","SUGAR",2.5,"TPD (Tons / day)"
"8601bab8-7f5b-4007-bf90-a314be6d6360","OTHER CHEMICALS",0.47,"TPD (Tons / day)"
"bd3abf82-0bdc-41d7-8b2c-8e3cdba2106f","na",10,"Numbers / day"
"c67b4f68-a688-40bf-8e8f-5124752e496b","SPRING STEEL WIRE",0.55,"TPD (Tons / day)"
"093c41e0-bac4-411c-abfd-c8f74df5ddef",90000,2,"TPD (Tons / day)"
"4690bdd3-051d-4536-b415-f669c45ee55d","YARN",1,"TPD (Tons / day)"
"d2c4c68e-45e9-4801-8c76-b9c57effa8ba","Plastic Film Extruder",1,"TPD (Tons / day)"
"5fa0b821-1dd0-49aa-8d1c-cefc037b0443","LED Chips light housing electronic components copper wire PCB SMT etc.",50000,"Numbers / day"
"f5c87d8d-ce4f-49ad-83d6-eff396eadfcf","All type of Aluminium foil",0.2,"TPD (Tons / day)"
"d7162fb8-3f21-45e9-992e-78ea0f7a247c","Polyster Films",0.1,"TPD (Tons / day)"
"de9f0ca8-8722-4147-aab1-8b97e10844ef","LDPE Film",0.3,"TPD (Tons / day)"
"5ac6975e-bf1a-4061-81b4-6092b066fe86","Ink",0.02,"TPD (Tons / day)"
"80757dd0-a5e1-40de-b531-9941e240e13e","Adhesives",0.04,"TPD (Tons / day)"
"11dd8550-77b9-4f43-af8b-c543212fc70e","COTTON YARN",2,"TPD (Tons / day)"
"f91b5155-589d-4b65-bca4-fcbc1aa81dc5","plastic granules",1,"TPD (Tons / day)"
"4c6e771a-4b56-41ae-af07-591b7a613225","HNP",2,"TPD (Tons / day)"
"ec833a69-dd2e-438f-bc55-425e1968b905","chlorine",4,"TPD (Tons / day)"
"18f3f3c6-389f-4fd5-bf72-4ac7fa2a98dc","Plastic Grannuals Melt",1,"TPD (Tons / day)"
"a90af6b8-124f-42f4-8901-5a4e9627aca8","MS Steel",2,"TPD (Tons / day)"
"e5dc40f0-1e08-4b51-8fe5-911b5618bd78","POPLAR WOOD",5,"TPD (Tons / day)"
"d9c76fbd-282d-4510-aaa8-fcc3c33ffb8e","Mandeep",50,"Numbers / day"
"d92729d1-f682-4480-a92d-66e193b334b3","Steel",1,"TPD (Tons / day)"
"fae31463-28e3-405b-bb48-0ef14d2c5ec5","Steel",0.5,"TPD (Tons / day)"
"07c8301e-ed9f-4f37-a888-4ca0aa683154","Machinery Parts",2,"Numbers / day"
"d401c8cb-b19b-437d-8dd5-436f3b640b3e","COTTON WASTE",8.9,"TPD (Tons / day)"
"583e6ee5-140b-48ac-9148-c6eb098af931","MS Sheet",2,"TPD (Tons / day)"
"9e2ea713-57c1-42b9-a2a2-0f8184827e2d","MS Channel",1,"TPD (Tons / day)"
"4b6b40ac-2d37-4eda-a52a-aa946fd002c3","MS Plate",1,"TPD (Tons / day)"
"58f76a38-3e30-4387-9434-38d48c9e27a6","SUGARCANE",25,"TPD (Tons / day)"
"08fe1910-96b7-4e2f-bd62-fdcf4d837ab0","BOTTLES AND CAPS",48000,"Numbers / day"
"92fdd84d-a465-4387-b9a1-fbb8f72c9c63","FLAVORS AND ADDITIVES",1,"KLD (Kilo Litre / day)"
"dccc552c-4095-4975-88c5-2378bb660e9c","FLAVORS AND ADDITIVES",1,"KLD (Kilo Litre / day)"
"47ba2339-294b-4daa-bfef-f61e03a42530","CAS CAD",10,"KLD (Kilo Litre / day)"
"2e25d673-1338-48d9-97e4-dfdf81d73769","PADDY",720,"TPD (Tons / day)"
"a5aa7c8c-23af-4bf5-a3da-198bfcfd9380","Float Glass",750000,"Numbers / day"
"5d2025c7-9f0e-4e1a-890d-419f1acc7536","PARACETAMOL",500,"KLD (Kilo Litre / day)"
"bae2b01e-30bf-4a12-8cc3-ab4f6f4ac1ea","ACCECLOFENAC",25,"KLD (Kilo Litre / day)"
"33a6cc15-1b9c-4760-9e2e-376de3833b18","SERRATIOPEPTIDASE",5,"KLD (Kilo Litre / day)"
"c06f0b94-d748-4ea4-b9f7-eb838b776b2c","NIMESULIDE",25,"KLD (Kilo Litre / day)"
"0e9d69da-fe37-417d-91fd-f00e8dcde0b0","DICLOFENAC SODIUM",25,"KLD (Kilo Litre / day)"
"13d75592-e3ed-45de-a047-5c0b944ea5cb","DEFLAZACORT",1,"KLD (Kilo Litre / day)"
"90fe57cd-d84b-4c75-a45d-a84f5f9ca50d","METFORMIN",50,"KLD (Kilo Litre / day)"
"770ded0e-3b3d-4917-adeb-1cb0d33b12ce","GLIMIPRIDE",2,"KLD (Kilo Litre / day)"
"4a01a594-5c14-4bb9-b85c-5e9c77c967f5","VOGLIBOSE",1,"KLD (Kilo Litre / day)"
"f5eb76bc-4277-4367-afe3-5ba1e7c43019","NICORNDIL",5,"KLD (Kilo Litre / day)"
"7b5ca958-e080-4caa-8d6b-50dae3fd5a35","ROZUVASTATIN",5,"KLD (Kilo Litre / day)"
"fa47e6bd-19ec-4df9-a2e9-716843365862","ATORVASTATIN",10,"KLD (Kilo Litre / day)"
"7f5e2936-8e1f-46f2-b554-920fc162e09f","GLICLAZIDE",10,"KLD (Kilo Litre / day)"
"f1b810ce-cecc-46be-b878-c72b4f4e567c","CALCIUM CARBONATE",500,"KLD (Kilo Litre / day)"
"1bac67c8-06f9-443f-afcc-0d88ab6f3971","AZITHROMYCIN",10,"KLD (Kilo Litre / day)"
"b6574953-a349-4ded-ad39-28dabbca6c1a","PP SACK CLOTH",1.5,"TPD (Tons / day)"
"506affe5-bbce-4686-acff-f14cecff6944","FILM ROLL",0.5,"TPD (Tons / day)"
"3b642a23-b618-4902-9073-4e2d5e289dd1","Narma/Kapas",50,"TPD (Tons / day)"
"20f7ce91-78c8-4cb9-bf6e-e21198879320","STEEL HR , CR SHEETS",2.5,"TPD (Tons / day)"
"48e197a9-e16a-4897-97ba-026af0d5cdad","EVA SHEETS",0.5,"TPD (Tons / day)"
"465a2cf8-2d24-4b81-8267-01e06407a31a","Compressor",400,"Numbers / day"
"b54a1abf-8c7c-41b1-aee1-9d5e377a5fc8","MOTOR",1250,"Numbers / day"
"b523c552-6215-4e29-8393-d797b35a9c8b","Rui, Binola",175,"TPD (Tons / day)"
